uuid,memberid,name,DOB,street,building,pin,town,state,country,tax_id_masked,email,cell
cbb052f5-74ae-4b76-b2f9-13828ec9aa18,CC00001299,Samuel Harris,1983-05-18,Ramirez Rest,30485,35393,Virginia Beach,VA,US,XXX-XX-1299,ryan74@example.org,822-645-5918
0800b5f6-4030-40f1-b2e7-7a442d8492cc,CC00001300,Jorge Larson,1979-01-28,Gary Locks,25974,73208,Norfolk,VA,US,XXX-XX-1300,joseph64@example.org,908.259.6976
7ac914e9-1fd3-48f4-bb7d-7fa7ea845341,CC00001301,Randall Lambert,1945-01-24,Mason Meadow,1236,33131,Newport News,VA,US,XXX-XX-1301,morganmelissa@example.net,418-270-2478
7f3628a4-e7a1-4695-a641-48c1ddbfdc12,CC00001302,Carlos Johnston,1987-05-25,Lopez Light,5144,41534,Virginia Beach,VA,US,XXX-XX-1302,brianna21@example.com,+1-952-246-6
7e30a7cb-063d-4c78-b38b-6e9e9f18dcdc,CC00001303,Frank Harper,1952-03-25,Michaela Lights,4079,87470,Newport News,VA,US,XXX-XX-1303,ycampbell@example.org,(570)848-854
fc09d899-6257-402a-b8ef-c3c2b0871d1a,CC00001304,Brian Stevens,2001-04-23,Nancy Knoll,72642,15215,Norfolk,VA,US,XXX-XX-1304,wmendoza@example.org,+1-383-782-0
44be6791-7621-4d34-a56b-429002daba2a,CC00001305,Riley Smith,1942-02-26,Cooley Harbor,5571,65522,Newport News,VA,US,XXX-XX-1305,ymyers@example.org,667-582-9771
4edff498-f096-47e4-a080-f56e9696cca7,CC00001306,Kyle Edwards,1993-06-02,Pena Springs,53324,88247,Virginia Beach,VA,US,XXX-XX-1306,mitchelljay@example.com,502-950-3648
ed2e9229-8032-4c94-9f19-015fce09fab6,CC00001307,Michael Ball,1971-08-09,Bates Harbors,59581,43039,Norfolk,VA,US,XXX-XX-1307,uwilliamson@example.net,+1-394-649-1
c4cd9f0a-19ba-4514-a436-05cf02deba41,CC00001308,Wendy Roberts,1951-12-07,Dominique Divide,51282,80231,Virginia Beach,VA,US,XXX-XX-1308,yhenderson@example.net,001-770-436-
1037d0a8-74c9-4266-a579-0523bf0d961c,CC00001309,Travis Hopkins,1993-07-10,Franklin Heights,412,03381,Virginia Beach,VA,US,XXX-XX-1309,jonathan12@example.net,731.333.7240
b65d8083-5da7-40d1-9c10-eca6b236fb8d,CC00001310,Sean Cruz,1942-09-21,Hanna Roads,15824,27778,Norfolk,VA,US,XXX-XX-1310,pheath@example.com,001-853-511-
a417cd7c-1f17-4ee3-bcee-83d8b2e14a84,CC00001311,Glenn Brown,1998-01-08,Thomas Lodge,3577,72106,Virginia Beach,VA,US,XXX-XX-1311,christophercollins@example.org,407-241-9916
f89b97b2-aa25-4d2b-8059-b92ab114a92d,CC00001312,Brandon Nelson,1962-07-23,Cole Squares,4595,31011,Norfolk,VA,US,XXX-XX-1312,christopher88@example.org,+1-252-578-5
ade72e50-8e18-49d6-9760-4f649b25f235,CC00001313,Kimberly Morgan,1979-12-11,Jessica Square,210,48867,Virginia Beach,VA,US,XXX-XX-1313,angelagillespie@example.org,(732)212-662
43c9ba64-6c8b-4fe9-8073-5413de100691,CC00001314,Kenneth Roman,2002-04-15,Beasley Turnpike,864,84464,Virginia Beach,VA,US,XXX-XX-1314,pforbes@example.com,+1-871-808-4
3a4d78f0-24bf-4806-a892-4a27f5305218,CC00001315,Karen Ponce,1947-05-02,Bryan Plains,7192,92405,Newport News,VA,US,XXX-XX-1315,marissasaunders@example.org,256.862.8819
2027c276-8d94-48ec-b5e3-e0b47787f48e,CC00001316,Douglas Davis,2006-02-26,Melissa Mews,464,33392,Norfolk,VA,US,XXX-XX-1316,daniellewatts@example.org,(851)669-858
7e265e4c-347b-4012-b0ea-8f52ff8095b6,CC00001317,Benjamin Mcintosh,1997-06-29,Bradford Pass,02772,41552,Norfolk,VA,US,XXX-XX-1317,karenguerrero@example.net,399.299.7330
0450601c-8126-4b44-9142-dd015ae7d631,CC00001318,Deborah Fields,1971-07-17,Foster Drive,5327,85093,Virginia Beach,VA,US,XXX-XX-1318,youngjoseph@example.com,+1-405-805-1
5646ed19-dda8-4449-8805-c52f4c4e5aba,CC00001319,Robert Dean,1996-07-01,Krause Ports,47172,88973,Newport News,VA,US,XXX-XX-1319,zwright@example.com,2352607668
c73b62e0-079c-4c25-a7d7-60fde2124c8f,CC00001320,Robin Hendrix,1954-07-21,Cardenas Villages,14226,17287,Norfolk,VA,US,XXX-XX-1320,marshalllisa@example.org,+1-696-485-7
0e2087cc-7a48-426e-a021-58fbf26583e2,CC00001321,Tiffany Boyd,2003-02-28,Sullivan Ways,2526,97308,Newport News,VA,US,XXX-XX-1321,franklinalyssa@example.org,201.308.8793
1d8bf808-fbfa-4d86-908e-1854d2db1272,CC00001322,Victoria Parks,1973-04-15,Perez Prairie,9086,92835,Norfolk,VA,US,XXX-XX-1322,swilliams@example.net,(378)373-807
664c9000-6485-44d3-a9ea-5e7f55d3e14f,CC00001323,Michelle Jones,1943-06-06,Gary Fork,6415,38573,Virginia Beach,VA,US,XXX-XX-1323,dustinmartinez@example.net,001-320-314-
8143b2e2-97ce-49bc-bbca-60374947ba6a,CC00001324,Ralph Palmer,1947-11-22,Reed Forest,18524,29630,Norfolk,VA,US,XXX-XX-1324,jacquelinefernandez@example.org,(467)460-151
d6a9d28c-d857-48a3-b592-66bfda733517,CC00001325,Christopher Arellano,1989-10-26,Steele Drive,97676,64001,Virginia Beach,VA,US,XXX-XX-1325,elizabeth44@example.com,890-383-5870
d240b829-91e7-449d-8b3c-dcb55886dbf0,CC00001326,Wendy Leon,1945-01-18,Kimberly Row,1155,76279,Newport News,VA,US,XXX-XX-1326,timothyhardy@example.net,001-411-524-
41057477-248a-4c59-b12f-2e14c7dabdcc,CC00001327,Courtney Hurley,1957-09-29,Joshua Island,018,01299,Norfolk,VA,US,XXX-XX-1327,chapmankristi@example.net,529-904-2974
ba0c4d3b-86b2-412c-9720-a149a0e62423,CC00001328,Cathy Johnson,1995-01-10,Colleen Island,558,59283,Newport News,VA,US,XXX-XX-1328,danielle01@example.com,277.959.7840
81f43945-357d-4ef5-a1e2-b1a18e890f7d,CC00001329,David Yu,1993-08-16,Park Parkway,333,39311,Virginia Beach,VA,US,XXX-XX-1329,jimmy83@example.net,886.229.7110
ef5129d2-d362-4742-ab2a-2561036ac16c,CC00001330,Victor Sanford,1940-09-28,Jones Tunnel,5745,83283,Newport News,VA,US,XXX-XX-1330,evansjennifer@example.net,616-511-2783
089a2f84-7b40-4f2d-8adf-e81713269b43,CC00001331,Edward Crawford,1978-03-21,Brenda Mews,1511,97141,Norfolk,VA,US,XXX-XX-1331,grahamdebra@example.org,458.208.1782
27ca0daa-3b9b-480a-9ba0-e5f797d355e8,CC00001332,Meredith Johnson,2003-09-19,Hill Skyway,74911,75274,Norfolk,VA,US,XXX-XX-1332,emily05@example.net,8477869987
e063c5b2-809a-47d6-9234-180d98f57a1e,CC00001333,Mary Castro,1985-02-13,Christopher Pass,0594,88738,Newport News,VA,US,XXX-XX-1333,apittman@example.net,429-761-6722
41319451-7454-42f0-8b41-d8d8c003bc62,CC00001334,Sara Garcia,1990-12-16,Lauren Light,564,59480,Norfolk,VA,US,XXX-XX-1334,gina96@example.net,593.695.5545
8e39c048-decf-4622-8559-3045035c963a,CC00001335,Michael Schneider,1961-06-09,Ashley Expressway,76648,79333,Virginia Beach,VA,US,XXX-XX-1335,amymunoz@example.org,292-536-4825
dfa83b74-eb4c-4727-a7f5-8798b4d87440,CC00001336,Amy Bailey,1957-04-06,Flores Run,180,51571,Virginia Beach,VA,US,XXX-XX-1336,yreyes@example.com,760.313.2344
d8c8a296-6d41-4c96-bd4c-557ed000e92e,CC00001337,Jodi Everett,1968-02-06,Tyler Flats,5257,62654,Newport News,VA,US,XXX-XX-1337,jennifer08@example.com,751.934.5184
65777586-0a03-415b-8c50-0025b464f37b,CC00001338,Joshua Barrett,1973-04-09,Rodney Parkway,62971,65124,Newport News,VA,US,XXX-XX-1338,jwoods@example.org,553.280.9104
ae5f3cee-64c1-48c5-a2ae-be28b53f55d4,CC00001339,Nicole Ramos,1964-12-04,Luke Wells,0695,43344,Virginia Beach,VA,US,XXX-XX-1339,robinsonjacob@example.com,(865)492-651
93903903-f892-4674-8342-155d9807bbae,CC00001340,Adam Miller,1948-06-27,Dennis Trafficway,364,57628,Virginia Beach,VA,US,XXX-XX-1340,james60@example.net,001-834-241-
aff4d731-7651-4f90-a013-706be6fadb9a,CC00001341,Jon Taylor,1992-08-05,Lane Drives,5436,44239,Newport News,VA,US,XXX-XX-1341,stephen45@example.org,(757)725-155
dffe2fd0-2d5a-44d3-93f3-2271addf7141,CC00001342,John Le,1963-11-25,Jennings Square,773,84565,Norfolk,VA,US,XXX-XX-1342,idrake@example.com,9204555385
acca4f48-56da-43ee-a6da-9b024aca40d2,CC00001343,Lauren Baker,1941-04-21,Gonzalez Point,2657,15660,Newport News,VA,US,XXX-XX-1343,fosternichole@example.org,+1-836-669-0
4d1f5c24-2df9-49f3-a8b4-67f5e613433b,CC00001344,Pamela Gutierrez,1984-03-11,Michael Underpass,6445,60684,Virginia Beach,VA,US,XXX-XX-1344,jonathanwagner@example.net,+1-460-251-3
e9c0fed8-5ba7-474e-9520-e6f4fc44e371,CC00001345,Tina Anderson,1972-08-31,Rebecca Neck,5347,49552,Virginia Beach,VA,US,XXX-XX-1345,angelafields@example.com,378-214-3877
4c49275b-5e0e-4c19-b500-9f45f6e8e433,CC00001346,Carolyn Rocha,1972-11-04,Lauren Plains,472,15597,Norfolk,VA,US,XXX-XX-1346,jacobscaleb@example.net,8222496687
958c920a-052b-4985-aab7-f3741c85777a,CC00001347,David Gallagher,1977-12-18,Danielle Fords,992,66674,Norfolk,VA,US,XXX-XX-1347,brett81@example.net,328.733.1141
4f90e924-8376-4dbc-a7e5-9b936f508739,CC00001348,Sarah Goodman,1968-04-17,Monica Corner,149,51670,Virginia Beach,VA,US,XXX-XX-1348,james30@example.com,+1-433-504-7
6b484ece-74b5-4241-85d7-631ddcc00207,CC00001349,Barbara Griffith,1954-01-24,Mullins Wall,44870,58178,Virginia Beach,VA,US,XXX-XX-1349,joshua62@example.com,+1-953-414-4
7c6b66ee-a479-43cd-80cf-1ed2e7144ccf,CC00001350,Dylan Lee,1950-02-15,Foley Ways,623,35642,Newport News,VA,US,XXX-XX-1350,thompsonjames@example.com,676.359.8529
eaa870bd-ceba-45be-b2fc-f99b3011257d,CC00001351,Amy Salinas,2003-05-12,Carlos Vista,551,34740,Norfolk,VA,US,XXX-XX-1351,henryweaver@example.net,390-224-6940
61b67dd1-42a9-499b-9919-a93bcf722420,CC00001352,Sean Russell,1951-06-14,Mccoy Spring,13888,74129,Virginia Beach,VA,US,XXX-XX-1352,wrightjohn@example.org,+1-843-692-3
290528bb-793a-4a3e-822b-4af62f5885b3,CC00001353,Joanna Jones,1953-12-08,Keith Canyon,9348,89327,Norfolk,VA,US,XXX-XX-1353,kimberly19@example.net,(288)386-516
e691cb9e-4cc9-4e66-82f1-81ea4cc57863,CC00001354,David Gentry,2007-02-28,Melissa Station,188,43973,Norfolk,VA,US,XXX-XX-1354,housecorey@example.net,859.817.0700
d54dd753-d9cd-49f9-8adf-1fd28f6cc9c9,CC00001355,Glenn Harris,1977-12-22,Edwards Ridges,215,39093,Newport News,VA,US,XXX-XX-1355,mccormickjasmine@example.com,306.875.9642
93c8822a-f69e-457d-98e0-253aa6e4fcb3,CC00001356,Krystal Hoffman,1963-03-23,Jones Flats,39677,43477,Newport News,VA,US,XXX-XX-1356,lisa37@example.com,+1-373-810-6
4560d1ad-b821-46b1-ab0c-3dbecb143c3c,CC00001357,Cynthia Bryant,1954-07-14,Daniel Highway,899,24388,Newport News,VA,US,XXX-XX-1357,trodgers@example.net,(531)209-997
298044c9-3d08-4a93-93d6-e23b73bf6712,CC00001358,Shannon Donovan,1994-09-15,Sarah Pass,796,85695,Newport News,VA,US,XXX-XX-1358,daniel36@example.com,692.268.5979
304de6dd-2475-4dab-aaa4-52a910b52806,CC00001359,Dustin Atkins,1963-08-22,Andrew Lights,45904,97219,Virginia Beach,VA,US,XXX-XX-1359,iterry@example.com,818.297.2290
60a3327f-5aa6-4ee3-8637-59bba49dbdfc,CC00001360,Joshua Barrett,1958-08-04,Stephens View,777,84519,Newport News,VA,US,XXX-XX-1360,heidiburgess@example.org,+1-664-816-9
5c9d0690-b2c1-4d92-b1e6-337bdabbceb9,CC00001361,Barbara Roberts,1996-04-16,Gina Trace,21809,50835,Virginia Beach,VA,US,XXX-XX-1361,youngjill@example.com,+1-415-618-8
9c552ed9-f543-4c12-8c72-c5f3a07904c5,CC00001362,Brittney Stephens,2007-07-10,Barrera Fields,74562,44486,Newport News,VA,US,XXX-XX-1362,vazquezamanda@example.com,+1-243-240-4
79b8d1a9-9577-4853-b59d-0f4cc7a0b57c,CC00001363,Deborah Lang,1987-10-02,Bradley Bridge,470,36322,Newport News,VA,US,XXX-XX-1363,vgraham@example.com,976-210-4249
bc89ab70-2e68-4b8c-9b98-627d72b1a4c7,CC00001364,Sarah Lewis,1982-10-01,Bennett Passage,8794,17435,Norfolk,VA,US,XXX-XX-1364,stacy09@example.org,813.298.5810
5404e509-2e6c-4455-8116-3b513a0f694c,CC00001365,Curtis Palmer,1971-12-23,Gilbert Hollow,29210,80947,Newport News,VA,US,XXX-XX-1365,whiteandrea@example.com,+1-283-641-6
292d1ae3-b68e-4c3b-8f4a-d1f97cefeede,CC00001366,Kristine Robinson,1983-02-14,Gilmore Trace,957,06401,Norfolk,VA,US,XXX-XX-1366,jeremypatrick@example.org,(884)684-615
76dc75c8-ec8d-4c86-8c38-83e5c953eece,CC00001367,Catherine Marsh,1976-04-27,Christopher Corner,229,52407,Virginia Beach,VA,US,XXX-XX-1367,bauerdaniel@example.com,5849092544
e1f9aa34-e28f-4005-a395-e55c6b09356c,CC00001368,Robert Wu,1996-08-29,Nathaniel Mission,6364,73357,Norfolk,VA,US,XXX-XX-1368,padams@example.org,(587)694-400
349709e6-f9e0-41e0-aea9-90b2a9a1b2a6,CC00001369,Kevin Roberts,1960-10-12,Lester Springs,292,04693,Norfolk,VA,US,XXX-XX-1369,maddoxgina@example.org,001-634-915-
5c817a3b-9052-4808-8449-9ab7dc9974b6,CC00001370,Amanda Colon,1985-05-02,Clark Ports,3780,48724,Virginia Beach,VA,US,XXX-XX-1370,carlos40@example.com,001-841-389-
c26bfe15-c672-42d1-baf8-cad251e7b590,CC00001371,Bobby Singh,1943-05-11,Gonzales Brook,9115,06229,Virginia Beach,VA,US,XXX-XX-1371,yclark@example.org,659-710-3014
9aec96a1-b528-44d7-901f-4eceae262669,CC00001372,Raymond Werner,1962-03-03,Joseph Extension,6313,39449,Virginia Beach,VA,US,XXX-XX-1372,lucas83@example.net,+1-816-273-7
426a1356-08a7-43b8-a9c5-e9a26729b537,CC00001373,Sharon Johnson,1964-10-30,Johnson Stravenue,461,18219,Virginia Beach,VA,US,XXX-XX-1373,juliefisher@example.net,(451)770-995
63bbe9c0-7780-4704-8340-fa04d630a910,CC00001374,Justin Murphy,2008-01-17,John Rapid,518,85837,Newport News,VA,US,XXX-XX-1374,charles51@example.com,416-825-1397
0d167f32-71b5-4362-ad9d-ab34cc0e0115,CC00001375,David Duncan,1950-07-18,Fleming Divide,5152,16383,Newport News,VA,US,XXX-XX-1375,murphytara@example.net,(637)993-770
fc679768-e13e-4796-9b8b-48bdca5d30cf,CC00001376,Margaret Schmidt,1999-01-05,Leonard Roads,15749,92270,Norfolk,VA,US,XXX-XX-1376,tschwartz@example.com,+1-206-733-0
0bef8c71-4762-4b07-b2e0-d640256b7223,CC00001377,Kerry Boyle,1990-07-07,Lisa Landing,738,79021,Norfolk,VA,US,XXX-XX-1377,juan91@example.org,720-573-8648
05ab9222-d9f6-4e5f-871c-04c18e8d035d,CC00001378,Debbie Bennett,2007-03-22,Kevin Station,1937,16818,Virginia Beach,VA,US,XXX-XX-1378,douglas66@example.com,616-408-1711
2856be55-3244-4058-bb84-e38edb165e97,CC00001379,Lisa Daniels,2006-01-23,Sharon Land,537,84186,Norfolk,VA,US,XXX-XX-1379,kaylagrimes@example.net,001-877-741-
def2c2a1-156f-4964-a281-1caaad5a4a61,CC00001380,Mary Garcia,1966-08-31,Webb Mission,191,18939,Norfolk,VA,US,XXX-XX-1380,lisabooth@example.org,+1-830-915-8
fa377a18-9756-4ae9-9355-ce1f90cb0b51,CC00001381,Sherry Gordon,1986-01-19,Reynolds Dam,56055,30247,Norfolk,VA,US,XXX-XX-1381,collinsjoshua@example.com,001-536-982-
e563a08c-8479-4266-b030-09d7b537d916,CC00001382,Christopher Lee,2005-02-12,Jacqueline Harbors,10865,92864,Virginia Beach,VA,US,XXX-XX-1382,hmiddleton@example.org,785-401-3789
3f09caac-a017-453f-b5e7-034a32478c63,CC00001383,Lisa Taylor,2005-08-18,Douglas Stream,07384,31278,Newport News,VA,US,XXX-XX-1383,rgarza@example.org,582.689.0591
e77b20a0-6485-42dc-871e-78da59371247,CC00001384,Kathryn Morris,1957-08-26,Brandi Canyon,533,53481,Norfolk,VA,US,XXX-XX-1384,randall44@example.org,+1-519-420-9
4a2af8b2-71af-4b70-9830-b4147a73f860,CC00001385,Kendra Moss,1985-08-26,Stephanie Plaza,256,73536,Newport News,VA,US,XXX-XX-1385,westjillian@example.org,001-490-953-
2c3cb4ec-d27b-4280-ae1e-4fde599a3e6c,CC00001386,Hector Tate,1958-07-12,Rivera Port,3294,03805,Virginia Beach,VA,US,XXX-XX-1386,ychapman@example.org,001-767-663-
15447e99-fd24-4b69-b3c3-5fbe137b0dc2,CC00001387,Tyrone Williams,1986-01-25,Kelsey Inlet,4722,15715,Newport News,VA,US,XXX-XX-1387,christopher48@example.com,869-310-6147
fd3539ca-9eb6-4b46-89e5-a9fc50a3e25b,CC00001388,Maria Fisher,1968-06-28,Angela Course,008,88968,Newport News,VA,US,XXX-XX-1388,macklee@example.org,343.498.7240
5a87a7f6-3cb6-4c0b-9672-88cc401fd8c8,CC00001389,Andre Martinez,1962-07-03,Acosta Inlet,0411,70085,Newport News,VA,US,XXX-XX-1389,nadams@example.net,(335)655-357
a9af3240-b1e1-43f2-9711-cb70f579ba71,CC00001390,Elizabeth Adams,1958-10-12,Tom Springs,694,23079,Virginia Beach,VA,US,XXX-XX-1390,nsharp@example.org,516-796-8482
c074e993-c178-45cf-8568-12e31ffb5992,CC00001391,William Keller,1949-12-17,Buckley Ridge,468,37420,Newport News,VA,US,XXX-XX-1391,zbrown@example.net,288.542.0813
30aaa7f0-80a6-4db6-9358-bfbccbf7ccf4,CC00001392,Jesse Rivera,1947-07-15,Karen Hill,814,16381,Newport News,VA,US,XXX-XX-1392,jason35@example.net,+1-255-919-7
16625d1e-abeb-4b5b-936e-84473d59445e,CC00001393,Daniel Johnson,1942-09-29,Brenda Route,1648,75454,Norfolk,VA,US,XXX-XX-1393,richardreyes@example.org,264-918-2079
c6e889f0-c51a-4fa4-8885-627ee5366b35,CC00001394,Katie Elliott,1941-06-25,Juan Turnpike,93284,14139,Virginia Beach,VA,US,XXX-XX-1394,adrianstanley@example.org,(634)799-435
1d30e264-3e8a-423c-9e3c-d7c94eb124c1,CC00001395,Sarah Gentry,1958-10-29,Herrera Radial,78857,93077,Norfolk,VA,US,XXX-XX-1395,smithkimberly@example.org,511-531-0891
b3ce2a6b-46c6-464f-987f-b56d54bdf516,CC00001396,Benjamin Marshall,1967-01-10,Norman Expressway,0681,72992,Norfolk,VA,US,XXX-XX-1396,stevenayers@example.net,(249)914-872
2ed29df1-bc97-4537-bcd3-f7e491c513c1,CC00001397,Jasmine Gross,1980-08-09,Griffith Fords,690,52950,Norfolk,VA,US,XXX-XX-1397,chad76@example.net,(227)343-517
0a9aaf21-6b5e-4c0e-a0e1-4af0011731ab,CC00001398,Jennifer Butler,2006-11-20,Dillon Drive,3148,01991,Norfolk,VA,US,XXX-XX-1398,justin38@example.net,001-546-226-
64a364f4-b25a-4c7c-9e33-47923d87eb63,CC00001399,Andrew Hudson,1946-06-29,Billy Motorway,85494,39322,Virginia Beach,VA,US,XXX-XX-1399,reginald90@example.org,+1-660-699-9
204ce33b-7476-4e4a-b0ab-7b90f661f9c8,CC00001400,Angela Richards,1994-03-28,Petersen Turnpike,94598,10121,Norfolk,VA,US,XXX-XX-1400,smallmark@example.com,724.380.8088
383d199c-2332-4e57-bc38-2dd3455f5a61,CC00001401,Cheryl Moss,1998-09-05,Patrick Light,17633,06446,Newport News,VA,US,XXX-XX-1401,anthony09@example.org,+1-461-742-9
072cd645-6602-40d7-90ac-3fe23c2ec339,CC00001402,Nichole Richardson,1946-12-01,Marilyn Island,55221,16959,Norfolk,VA,US,XXX-XX-1402,davidtorres@example.org,793.220.7964
2551d779-ff7f-4ac0-b636-689757b1720d,CC00001403,Michele Beltran,1999-11-16,Matthew Landing,10514,07051,Virginia Beach,VA,US,XXX-XX-1403,megansoto@example.net,(485)245-831
7e6f7066-df13-46f6-a68d-22b81737fba8,CC00001404,Christine Murray,1985-03-12,Rebecca Rue,956,89707,Norfolk,VA,US,XXX-XX-1404,eric97@example.net,(913)599-343
e168add7-968a-4c54-851e-4ea090ddca15,CC00001405,Theresa Flores,1987-03-22,Krystal Mission,5511,22976,Newport News,VA,US,XXX-XX-1405,christopher80@example.org,824-913-8228
f4545358-3603-450a-94f7-f5544ec5cc35,CC00001406,Tammy Juarez,1981-10-24,Jackson Burg,82285,29344,Virginia Beach,VA,US,XXX-XX-1406,daughertykevin@example.com,(615)438-868
9b7e4e03-4176-4fca-8789-2cc9fdf49e3d,CC00001407,Jeanette Moore,1950-05-30,Sara Locks,62862,53620,Newport News,VA,US,XXX-XX-1407,longrobert@example.com,(854)681-684
f48380cd-c456-4e2a-ab19-f07be346aa82,CC00001408,Joseph Villanueva,1946-11-11,Larsen Garden,3081,07890,Norfolk,VA,US,XXX-XX-1408,sean68@example.com,+1-355-643-7
e3954a56-49e0-4eec-9cb6-9cbaeff7dd78,CC00001409,Sean Maynard,1979-12-30,Benjamin Trace,78347,27363,Norfolk,VA,US,XXX-XX-1409,hodgelaura@example.org,3484123704
d3c02ab5-6425-43a4-97df-09c1472101f9,CC00001410,Samuel Allen,1959-02-13,Smith Loaf,090,02803,Virginia Beach,VA,US,XXX-XX-1410,mramirez@example.net,248.860.1132
cc40ffaf-72c3-4d63-b045-6988f13786b6,CC00001411,Lauren Wilson,1991-05-31,Thomas Ways,950,06830,Virginia Beach,VA,US,XXX-XX-1411,sonialee@example.net,971-341-7385
a9525db9-4c85-43b5-9991-cf4166ab4b21,CC00001412,Ryan Johnson,1976-03-19,Coleman Light,77605,95910,Virginia Beach,VA,US,XXX-XX-1412,lmeyer@example.org,941.525.6672
a116d634-2632-45b4-8bce-885989f49446,CC00001413,Steven Donovan,1997-08-01,Hatfield Crest,34782,02710,Newport News,VA,US,XXX-XX-1413,debbiesmith@example.org,999.660.8641
3ddada17-260f-4430-911b-705ab40e3e81,CC00001414,Marissa Sweeney,1976-08-02,Christina Extension,8808,77588,Virginia Beach,VA,US,XXX-XX-1414,mary49@example.org,486-398-2127
a06bd26f-2a08-4b3b-bd52-01affa13a09f,CC00001415,Bradley Ross,2007-04-03,Ibarra Ports,7622,83736,Newport News,VA,US,XXX-XX-1415,matthewvasquez@example.org,(993)379-235
be1bf74c-2ec5-4e41-9a8c-7962e8b88934,CC00001416,Andrew Figueroa,1991-08-20,Edward Center,594,07435,Virginia Beach,VA,US,XXX-XX-1416,jonesjonathan@example.net,+1-370-608-0
1d167b0f-4523-4e62-a3d6-3645511269ff,CC00001417,Micheal Murray,1961-08-16,Gregory Drive,32661,15889,Virginia Beach,VA,US,XXX-XX-1417,matthew06@example.com,001-256-803-
e6ccf5c0-fb80-4fb3-9452-536bc623e2f1,CC00001418,Chelsea Woods,1947-09-02,Hamilton Villages,8421,68692,Newport News,VA,US,XXX-XX-1418,whitejerry@example.org,(867)520-765
158ee5ee-d65f-4f98-9075-ab65929de34a,CC00001419,Kristy Juarez,1942-02-17,Terri Groves,10848,42675,Norfolk,VA,US,XXX-XX-1419,samuel37@example.com,001-934-365-
f95c167f-dff5-4613-b953-c66ac50b663f,CC00001420,Michael Austin,1976-04-29,Rodriguez Valley,28452,65354,Newport News,VA,US,XXX-XX-1420,scottrobles@example.com,526.400.4029
fdc4e50e-bfde-488f-b025-bf58fad7fe25,CC00001421,Valerie Hill,1975-02-11,Juan Lock,17979,39783,Virginia Beach,VA,US,XXX-XX-1421,parkerjennifer@example.com,(396)997-619
8f0dff86-f10d-4c1f-8643-6eb498e6a810,CC00001422,Jessica Foster,1946-06-20,Wright Glen,71426,24107,Norfolk,VA,US,XXX-XX-1422,joshua91@example.com,283-401-0616
d19c51ae-e5a4-4a04-bd5f-88fa3b6669fd,CC00001423,Gerald Gardner,1946-05-26,Lewis Curve,68459,29609,Newport News,VA,US,XXX-XX-1423,jasonhill@example.com,001-809-810-
e40b0e97-f305-4dc2-b258-4e972abe43b4,CC00001424,Kenneth Watkins,1996-07-17,Robertson Avenue,5079,29492,Virginia Beach,VA,US,XXX-XX-1424,dana34@example.net,5476744267
ee5bdb00-68b6-4b48-a3ae-918fb223a595,CC00001425,Christina Rodriguez,1948-03-20,Jennifer Fall,91595,94283,Newport News,VA,US,XXX-XX-1425,oscar79@example.com,+1-923-249-1
8018043c-bf9a-4972-983f-ca6a130dea68,CC00001426,William Wright,1968-12-14,Sara Mountains,4921,60346,Norfolk,VA,US,XXX-XX-1426,danielle21@example.net,654.811.5343
70fb0a40-96a2-49be-954d-7859fddcfee7,CC00001427,Kristen Long,2007-08-26,Knapp Forest,063,67366,Virginia Beach,VA,US,XXX-XX-1427,tiffany44@example.org,001-295-259-
b50ed4d6-2cef-47b6-b662-e5d045184325,CC00001428,Robin Wise,1970-08-12,Nicole Groves,848,73541,Norfolk,VA,US,XXX-XX-1428,xsantos@example.org,001-833-761-
9bed62de-d603-496d-9bf8-7c470dd55b72,CC00001429,Sean Harris,1977-05-08,Spence Track,654,85751,Virginia Beach,VA,US,XXX-XX-1429,sherryrodriguez@example.org,720-270-4808
e2fab46f-5def-4bf5-b3d9-e13212b676a0,CC00001430,Jennifer Lam,2006-10-31,Ruiz Mall,69970,24964,Virginia Beach,VA,US,XXX-XX-1430,josephjohnson@example.net,910-881-7154
b5c5f9c7-249c-4c7f-ac70-dc5e11f1f5a8,CC00001431,Shelby Austin,1962-02-05,Patricia Field,6289,50752,Norfolk,VA,US,XXX-XX-1431,ipalmer@example.com,597-504-7239
eff5c1a7-156d-4947-91cf-86df6fa366e0,CC00001432,Brianna Davis,1999-06-13,Megan Shore,94449,54985,Newport News,VA,US,XXX-XX-1432,wesleyramirez@example.net,001-705-266-
a4d3675b-362b-4eba-be4b-42e77e50efbb,CC00001433,Sierra Cordova,1981-04-14,Melissa Ridges,51191,28254,Norfolk,VA,US,XXX-XX-1433,cheryl14@example.com,479-492-7926
6a773423-cda9-4f35-b189-99e301030e37,CC00001434,Renee Bishop,1985-04-30,Brittany Mountain,55887,26899,Newport News,VA,US,XXX-XX-1434,shanehogan@example.com,001-817-388-
85c05019-d824-4ec1-a4d3-8ca24ac0f74c,CC00001435,Samantha Page,2007-01-14,Douglas Plain,638,75330,Norfolk,VA,US,XXX-XX-1435,wilsonconnor@example.org,001-334-637-
