loan_uuid,account_number,account_type,account_status,product_id,entity_uuid,relationship_type_id,open_date,interest_rate,billing_cycle_day,term_in_months,original_amount,currency,collateral_description
6fb1c148-3d49-46fb-abfe-7af7d21e3127,LCC00003092,mortgage,active,f7628dfb-283b-4d22-ae7f-5d5f550c1182,153115d7-ca91-4ff1-ae9a-40b0982b6f2f,db43777c-c207-435a-964c-9532b40abfcc,2024-04-22T00:00:00Z,6.23,5,180,428467.9,usd,Townhouse 381 Tyler Trace Apt. 246
6fc201ad-8d7b-49bc-bb40-f8e0a6944f48,LCC00003093,home_equity,active,83d9194e-da4a-48e4-ae6a-4898491fa665,0f2052c0-79aa-4680-bc07-f710b39e8d27,47a8c56b-5e32-4f46-8fcf-438db04e715e,2021-10-25T00:00:00Z,9.07,17,120,148784.58,usd,Primary residence 66342 Aaron Pike Apt. 624
fada1e1e-92af-4007-881c-eb00244b324b,LCC00003094,home_equity,active,fa8718d5-7c9c-4134-a2fb-a028acc6092f,c8d5fbb9-f807-4e71-b5c6-0e66d086713b,a6ebc2ef-c4ac-4766-a765-e821bb217357,2020-07-02T00:00:00Z,7.29,12,180,34464.48,usd,Primary residence 487 Daniel Turnpike Suite 302
c23e6eca-f1aa-4c0c-9290-95887f1507e0,LCC00003095,home_equity,active,3e929199-e4c1-4e59-8a78-1fa1e5a61a11,01e771c0-3a1b-4eca-b868-92b5b447ae8c,6ea1da32-d17e-4c3f-adf5-652f537c9714,2024-12-05T00:00:00Z,7.92,1,60,121373.48,usd,Condo unit 32315 Alexander Rapid
8e75d742-0ebf-4d8b-882c-da640d4b2e88,LCC00003096,auto,active,120a1508-ee38-41a7-a264-4faa6c5e26cd,29a6f715-8001-4f8b-b6c9-8c0ff10cfba8,a6179cda-37c0-4b80-9c65-ee79146c89e4,2020-01-06T00:00:00Z,5.15,14,60,35673.28,usd,2018 Chevrolet Silverado VIN TUA5SADSB4FA6A5KB
16b534ac-0a94-4d0a-b667-7ae9ed24a1a1,LCC00003097,home_equity,active,6ca98a31-655b-4d54-96fe-8b3809d5e1b1,bd947a5d-74b2-49a0-84bc-b63322d4e7d1,af651bac-762e-4b2c-8d57-7c3baea3e2c2,2023-02-05T00:00:00Z,9.42,9,60,58154.96,usd,Single family residence 663 Justin Lakes
e34b0155-752c-4ba6-9c59-184bbe176027,LCC00003098,recreational,active,74c33471-8ba1-44dd-aac8-4890cc9cc3e6,b9647cc5-365f-43f3-896c-dee099d61997,1d046f29-b3cc-49ac-8311-fc8f1be73c1a,2021-01-01T00:00:00Z,12.55,9,48,9044.26,usd,2022 Mazda CX-5 VIN 8FLR3T1RUBWKFH690
5da29f49-5a15-465a-bd75-acc0488e9ef4,LCC00003099,auto,active,b4ce27e0-7a5f-407b-a56c-2d9cd3067c86,e2b0b693-22c3-4017-aaf9-2289fdddb47d,4fd5de33-7a37-4761-8be4-ddbc08fef868,2021-07-15T00:00:00Z,6.86,27,36,53862.63,usd,2018 Ford Civic VIN YZ6U0G8E3V326JJJD
e555058a-1342-4502-844b-3b9bbe49d4dd,LCC00003100,auto,active,3d170aaa-e1fb-4ef9-956b-0b0b94a83775,767efe80-ad6e-4786-85b9-a5c11be2da60,50429813-574c-464d-a9a1-424a7b68e3be,2024-03-30T00:00:00Z,6.05,11,48,74974.74,usd,2018 Mazda Escape VIN NCXXYDD9R7L4PZ2BT
4b62a1de-ed64-4404-86cf-ed3c9dd5e97d,LCC00003101,personal,closed,8bd8a83a-238e-4c6f-b762-54681d1854a2,5662dbb9-042c-4f86-830f-aaf62b696904,78ca7ddb-1d22-4b15-a5aa-baabbe4f0ed9,2023-04-30T00:00:00Z,11.1,1,36,16550.54,usd,Single family residence 0163 Grant Causeway
e90dbe37-4bf5-4d4c-8fef-8503fcafc61f,LCC00003102,mortgage,active,1ef155e9-e394-4259-ad6a-b5fac28d1218,7af00bce-090f-4246-b797-875537e9b31b,50b9a91c-b701-4e65-b76f-d0fa0ad47795,2023-03-12T00:00:00Z,5.96,18,180,396224.53,usd,Townhouse 5497 Martin Branch Suite 204
5a6100b7-8d4e-441b-af79-7913a705fe47,LCC00003103,recreational,active,616df293-2503-4126-bd6f-d41c87552b2c,f82a3288-ad0b-4e44-aaff-1e11089ae3f1,a27b693c-f39d-4792-b9ac-464fa94316eb,2022-04-19T00:00:00Z,10.67,16,48,34932.64,usd,2021 Chevrolet Camry VIN FUB0KCMD6P7C0FFE2
32c41aaa-b80b-408f-9bac-b370623a48d7,LCC00003104,personal,closed,129bb92e-a07e-422e-ab42-cdb1cb78c992,17b7ae8e-9245-4aed-b074-9b2c21d4ee9a,88ea66c6-ab08-4ce8-82c3-ca8c05971a48,2021-12-23T00:00:00Z,10.44,19,36,29143.44,usd,
86f13638-6ac5-4068-8b81-bccd487635e5,LCC00003105,mortgage,active,d4e1be6f-b869-4c02-8cca-3e8c8d5459fd,3d7a7ff7-6944-474b-82a2-f95547802300,5ba77bb6-ae54-4872-8c78-7bbd17c576e1,2024-02-27T00:00:00Z,6.27,9,240,485229.54,usd,Single family residence 2546 Sandoval Mills
df4b5119-f138-47dd-a1ef-ef65d607fb8d,LCC00003106,mortgage,active,9c5811f7-29cc-497c-a590-e9f18531455e,3351e773-1d9e-4f10-8e90-da4f012d0674,271e7099-8b96-47a2-a286-2c6747172af3,2020-05-15T00:00:00Z,7.07,24,240,219049.02,usd,Townhouse 37055 Smith Roads Suite 837
22e78055-ebd1-4a53-8ef8-6d6ecb15c126,LCC00003107,auto,active,5f1ee915-dd58-4a5f-a009-c52b920bddb6,1233cd9c-4c73-4a51-b850-9e95d36f1861,26907f61-64b3-47e6-ad4a-d32aea003386,2023-06-19T00:00:00Z,4.67,25,48,40777.4,usd,2022 Mazda Silverado VIN 592YA4AUHPHS4F5DY
2f642ac7-708e-4b86-a870-3615d01011b0,LCC00003108,home_equity,active,e8427aaa-2b24-4ae8-91e1-e3679eb79fcb,6d081426-548d-450f-b9f0-f442223ba74d,a9bf03b7-0ba3-407f-8ad1-7d5b8a641107,2021-12-19T00:00:00Z,9.4,23,180,101536.8,usd,Condo unit 76196 Leblanc Circles
7abbccff-2841-410b-8957-d3b043e9d584,LCC00003109,recreational,active,93f81617-ab6e-4f20-9f49-539e2fe42176,1deffb56-333a-407f-b679-a7cb961e46dc,308f0b05-5e9b-4cac-b5e7-859cbd6f63e1,2022-02-12T00:00:00Z,8.08,1,48,49631.53,usd,2018 Honda Civic VIN Z79YHRK89LTN1E6PB
f560a043-3ae4-4195-a611-ba13d343e452,LCC00003110,auto,active,4edcf27e-90a3-40b9-9d33-f807bee8dfc8,61c49a70-76da-40ba-9ca6-dc62879a4855,3633ad99-3b89-4e6b-bca8-6ab323077157,2022-03-20T00:00:00Z,8.56,7,36,69466.37,usd,2018 Chevrolet Silverado VIN 8U7AJMDK5RX626EP8
b954be32-3281-4a79-b249-77aada648743,LCC00003111,auto,active,1e19ef2b-431e-4b40-9184-c1bf461907ba,7716cd6c-9aa2-417e-bcb0-786186abac24,541ea382-2e5d-409f-8c67-534dd9354825,2024-01-26T00:00:00Z,4.4,22,72,36045.2,usd,2020 Toyota Civic VIN FAX05NBVBKNJM1FV6
9c9ac0d0-d7bb-4d36-9c5a-836d6cfec46a,LCC00003112,home_equity,active,e8c022df-be78-43a4-b9f2-e3ee9c75e97f,07322fb7-2f4b-474a-9f67-71efa1bb5f5d,3e26db62-8c24-476c-ba8c-03406160cc8e,2022-03-27T00:00:00Z,7.27,12,60,71449.33,usd,Townhouse 87938 Norris Mills Apt. 913
ee602601-4f21-443a-9217-f1bfc29cab77,LCC00003113,home_equity,active,aac3b770-cbc5-477a-8cbc-1c357540513d,79673859-4013-4cd7-a872-2198c5d28f19,e20b14b1-a517-42a9-b490-c891fd47e6e6,2020-08-26T00:00:00Z,7.11,18,60,120545.1,usd,Condo unit 37774 Garcia Land
a640d0a7-4ae4-412d-90c4-1fcccca56f92,LCC00003114,recreational,closed,60832eec-eb36-4057-9819-1c57004a6b83,23dc2847-6909-40a2-b41e-af6573e0965c,11c34ba0-7277-4b31-b4fb-65a62d8f07c0,2021-07-14T00:00:00Z,11.76,27,24,36952.4,usd,2018 Ford Escape VIN MF9DS87X3C2Z858ZB
7c4c640b-df6c-4862-9c3b-8aab38776a7c,LCC00003115,home_equity,active,47274741-7cb3-4492-8181-1b1c08138de8,00ef4334-d5de-4c58-a56b-05a4a55f941b,24b16eff-76d0-4db1-a64c-839f47b2e5ca,2021-02-26T00:00:00Z,9.31,23,60,55565.41,usd,Single family residence 0753 Brianna Hollow
dabc5548-c1d3-4fce-8b48-b068cdfa27da,LCC00003116,auto,active,e4b51842-a730-4315-ae1c-e409edc27f7b,9c71eb52-5781-4c28-a904-c1f1174d6590,78008288-1b67-44e4-96a4-3d82287f0441,2024-02-15T00:00:00Z,8.41,8,36,15487.88,usd,2022 Mazda Camry VIN FTAND2K8ZLDGG29U0
84e8f764-544a-4210-b00b-9e8231ff2a2a,LCC00003117,recreational,active,c5375ef3-b149-4f42-ab06-1cfd749a3671,09c5a491-7df8-4c9d-b395-df30e9da5563,9ecfe69b-4d9f-4aa4-9edb-9c8cb1a2426c,2020-08-06T00:00:00Z,13.74,21,36,5230.9,usd,2022 Ford CX-5 VIN 9ZU6XLDF8FGSRMY6P
acc55593-3b3e-463d-9e30-9199774fbee7,LCC00003118,personal,active,4c74e0bc-ee06-4dd8-a69e-e58dc76d1e15,92818902-3377-4af3-90f7-b16d15785fab,383c643c-c8c5-447b-8c2f-a77cd0480cdc,2024-05-13T00:00:00Z,11.03,21,36,19758.8,usd,
c5cda6b9-5616-4bba-9f2f-c8ec6a8625ce,LCC00003119,mortgage,active,8416dd91-e92a-4963-ad9e-9d3772b9b0af,531b84b4-ae53-432e-91da-db6fa8a3d2b5,6d5f7ce9-afcf-4b89-a7bc-c70f4bee2ea3,2020-10-27T00:00:00Z,7.21,23,180,541216.82,usd,Primary residence 086 Herring Pines
d261f98c-0362-4ca9-9844-c72b65305ee2,LCC00003120,recreational,active,b68b113c-ff0f-476b-a228-eb0690a09185,bb68339e-c752-47c6-8c27-e1e74e3e679e,5081d21d-db57-4608-bacf-d21ec98d29a7,2023-09-19T00:00:00Z,9.18,6,12,8599.11,usd,2024 Mazda CX-5 VIN 78GY000SLS51UTN0B
1c113839-db95-4c67-9571-799d66202243,LCC00003121,mortgage,active,f5a990ff-3bd5-41af-9b6a-a6ea20be7d8d,2845d601-7936-46f4-ae46-18dfb756fe00,b47a4fdf-05ab-410d-befc-d878eba54f58,2022-03-31T00:00:00Z,5.67,23,240,299220.55,usd,Primary residence 060 Tina Burg Suite 312
e8826cd7-9acc-4e3e-9458-6b66873774ca,LCC00003122,auto,active,69f1f4ab-6946-40b6-9f41-0629675574e2,bc8b0d41-ff58-4247-8b94-88bccc2086ae,8c708c57-07ae-4534-9ed9-a50e7fb44bb3,2020-01-23T00:00:00Z,6.96,22,72,26073.18,usd,2021 Honda CX-5 VIN SUNG1NRN7GKB2MB8T
99abe852-6957-4928-9221-46ed2787ff53,LCC00003123,personal,active,a0519bf4-c9f2-4c12-87b8-1f8a8199c8a6,f873901f-e078-48e0-94d2-b33728660686,cb7ac652-2507-42e8-a380-d311caf236e9,2022-11-26T00:00:00Z,12.72,22,12,24466.72,usd,
eafe720a-3758-4dd7-8d0f-b27836b5e022,LCC00003124,mortgage,active,e9db3973-281b-433e-9647-677ad766b1eb,b7cbf8c2-a64d-48fa-a14b-5b66f0dbdcfb,bac861ac-eb67-41df-ab6e-40a4bd3d377d,2022-11-07T00:00:00Z,6.84,24,360,539912.09,usd,Primary residence 393 Baxter Keys Apt. 857
9bbb0103-a6d4-4572-9351-07c5f6e6da7e,LCC00003125,auto,active,9a535537-94bc-497f-b2a8-5c7a133e112f,b09efc5b-098b-410b-a091-4b3cdfca8672,1a65c591-8233-48ef-84dc-bc11f4d5a874,2022-10-31T00:00:00Z,7.27,9,60,57671.14,usd,2019 Ford CX-5 VIN 3RLWJKP5KXJRL64C7
c61caed4-7086-47b0-8de3-4fee42a5f11f,LCC00003126,personal,active,285a8cb8-a086-4bd0-8cef-ff3ea3738d9f,fb09fa7d-2ba3-491a-a9af-6b32a2ffed78,9b2ddd3b-0d22-4c14-93e3-d2356aabdbd3,2024-03-07T00:00:00Z,13.88,12,24,8973.08,usd,
14ef647e-b364-42f6-a2f3-630fe5c9bc4b,LCC00003127,personal,active,6fe50c95-ccd6-4848-99ef-97136d6e6d1d,c87c1ea8-6187-4274-8376-cf71add28f98,dd4eaecb-4793-4f3d-ba76-a3824e0f5955,2022-06-08T00:00:00Z,11.68,2,48,21578.44,usd,
c3e3d65d-2f67-49d6-a3c8-196be1bb5516,LCC00003128,auto,active,75ff6739-899e-4e04-a7e9-2c085f902abc,b4ab83f9-7b96-4468-907a-e32b32edc4b6,70fb59b3-1eff-4ca0-970b-103c0a012f24,2023-07-22T00:00:00Z,6.95,4,48,73920.56,usd,2023 Ford Camry VIN Y6PKLL1P8TBNDGPUV
206ecea9-3545-4144-81ee-90424377861d,LCC00003129,home_equity,active,65f40570-54e7-43d8-b14d-9c76fd1503a3,f46e7032-3895-4768-a4e2-39b96e527db1,7061473f-affa-439d-ab28-cf64c08431a2,2020-12-11T00:00:00Z,7.29,1,60,60698.82,usd,Primary residence 0224 Glover Key
7dc19042-cf50-477a-b22c-a0f9cef8716c,LCC00003130,home_equity,active,acb41c55-6f9c-48d5-a204-aa67d52f2278,85516a10-d56e-401d-bf05-72c4acfae065,e0669da5-fff7-4c17-83dd-bb11a3d3ce04,2021-12-19T00:00:00Z,9.24,7,60,52734.38,usd,Single family residence 2785 Anthony Path
9c4515d3-5075-45e8-9f68-3b2c66483133,LCC00003131,home_equity,active,53f2e4c0-0aee-4e6c-a8e2-caccde46a9bc,86a15ef5-676b-41b8-842d-16dcae31c4db,a4e18155-ace4-4c2e-8632-64bc0dea3c9f,2024-08-01T00:00:00Z,7.84,13,180,146439.88,usd,Primary residence 70083 Randall Rest
7f95a078-1ffc-49d1-8f21-7f2e7b5d8180,LCC00003132,mortgage,active,e22c1d1a-74ad-4496-94f0-11cfa4854b64,e84735a9-dfa1-41cc-8b7f-bea5cd7a0bcb,35a837da-1f14-4cce-b5b2-e044559c83fb,2021-05-29T00:00:00Z,5.78,25,180,327112.59,usd,Single family residence 20287 Riley Run Suite 762
272381f9-0023-4797-893a-925ddcfec012,LCC00003133,recreational,active,12c4f7b2-5d21-45c4-9cbe-122c23c193d0,342a51e6-2dd6-439a-b7c9-13b6b686e46f,657e7bb8-87f4-4de9-89db-7303725b472a,2022-10-21T00:00:00Z,14.32,13,48,35840.76,usd,2023 Toyota Civic VIN 3PB1JEJ8XJ7X5PJ7E
615ccf91-6175-44ec-8248-02738195159e,LCC00003134,auto,active,ec7270d9-6588-4d85-916e-8ea98947f009,62a934c6-ae80-4844-b846-9143bc1e3618,13f1c806-b4c8-40e4-8921-a6a185783eb7,2020-08-18T00:00:00Z,4.81,24,36,28600.63,usd,2021 Chevrolet CX-5 VIN L71N4KAF0MNHFZLC0
0ef1b136-cc4d-41ce-bbca-e361aebf1c30,LCC00003135,recreational,active,f1b29747-ca32-4c3a-a42d-8208bd1e7c2d,5e43af2d-1af2-4120-a380-4443862d16d9,2d63101c-975f-40c4-bc39-57fd27780aca,2024-05-09T00:00:00Z,8.86,25,48,15358.77,usd,2019 Ford Camry VIN 5VXELMT19AVZFMC5U
940fa93e-cad5-47e2-8b89-c686b5e03cf9,LCC00003136,home_equity,active,d7c61319-4654-4f90-8c3f-09756c095323,76b34548-31fe-43ab-bfce-439242458671,8c4b6a8f-4f0e-4452-aec4-4348c7e7e29c,2020-03-18T00:00:00Z,6.62,6,120,39710.75,usd,Single family residence 3992 Monica Haven
70ec9c86-d946-4411-8530-b4c8a9e3f255,LCC00003137,recreational,active,5d392fd7-b17c-467f-8e6f-3a6eadbf064f,07dccf1e-6804-42b4-8478-197de5324700,bec60af5-e776-43cd-933f-7155b9c0705f,2024-10-20T00:00:00Z,8.79,20,12,19463.57,usd,2022 Chevrolet CX-5 VIN 6ZNJ5GRER7DPAXZ5X
567a5930-5cf1-4745-9cf7-7fe7c05259b6,LCC00003138,recreational,closed,72a6e281-9f15-44d5-bad2-02103dfb8d3d,f763e3bf-a5c5-4112-a5c8-1aa4b2b47a04,8931d2cb-2daf-4e24-b3a9-6180660db0b7,2022-10-30T00:00:00Z,11.61,2,24,18563.71,usd,2021 Honda Civic VIN LFL3P3ST3TPA68VCJ
a9656e7c-37ad-4b34-b861-7e07ef01c78f,LCC00003139,mortgage,active,994ecbf8-ae7d-4c08-8953-0de36940af4c,7ec4f6ee-de98-4db4-b0a3-b14da532313d,d3d22914-53cc-48c0-8400-302966eae738,2023-06-14T00:00:00Z,6.77,9,180,391199.61,usd,Condo unit 93071 Hernandez Lake Suite 351
55f36d09-f98e-4d63-b404-8aa6092a4d0e,LCC00003140,mortgage,active,69ec3f31-af28-4444-832d-cbd87f6afa70,048a6941-3279-461b-b02a-601f3699a22f,de618bc0-3800-450b-9610-3491416a9173,2022-04-20T00:00:00Z,6.59,8,240,309761.46,usd,Townhouse 1785 Mccann Expressway
be12b614-37ea-4613-b70f-125612a01015,LCC00003141,recreational,closed,54249b25-955a-4a3b-8d18-3ced4f1ec3eb,fdd09487-bf4c-4f17-b452-37dffe574e4e,13fdb1e1-7e67-4896-9178-edfc18bbc854,2024-10-27T00:00:00Z,8.14,7,48,41319.46,usd,2020 Ford Silverado VIN 8VD8DHLYLUG03U478
1298dec5-3364-435f-b7a9-2875786dff39,LCC00003142,recreational,active,ff33e78b-4f1d-4d2b-8f19-0930deee59ba,38bb57ae-73d1-4766-aa29-1938cc343c9c,592a3e59-e6b5-403e-8c0d-c800fce2a7ea,2020-01-07T00:00:00Z,8.71,17,48,19284.49,usd,2018 Ford Silverado VIN YS0K6VLDEH6Y858VW
ccf2af2a-7800-4841-bf3e-cc6ab8962a8c,LCC00003143,home_equity,active,4dcfd894-a9b3-44cd-8a52-a003db5928e6,9293cb16-06fd-4f95-94a1-d9a4014c1dc4,7ed64733-d8d7-4fe6-86cd-c90bb5499edc,2024-05-30T00:00:00Z,8.2,7,120,105154.14,usd,Primary residence 44025 Nicole Flat Apt. 222
349856b6-28e9-41af-992c-93d37c6881b8,LCC00003144,mortgage,closed,82f4d412-aa4a-4e01-a4d5-cceda5fa46c6,81511086-2a22-4743-90cb-e40aeae3d4b9,be557c31-321c-4355-a9ad-54093bf978fd,2020-08-11T00:00:00Z,5.68,14,180,474007.67,usd,Primary residence 70959 Thomas Way Apt. 351
df646d90-3e01-464b-9692-385508b872e8,LCC00003145,recreational,active,d6e2685d-c587-44e5-b8f6-f09e197c9210,37c5d104-7468-490e-bd6f-d8abb14e55d1,964f0fd6-616c-4fee-b6c1-dc84495a13fd,2020-05-10T00:00:00Z,10.91,28,12,41701.3,usd,2024 Ford Camry VIN KZ24C7LY6SRV5MP07
f067b3b0-e114-423e-a067-224b62d92090,LCC00003146,auto,active,4b7e09ff-f37b-496a-b2db-c2be06d90192,f92e6baa-abf2-4b1b-84b9-e3ba6fa3ea09,4b8b3175-e9b0-486c-80fd-e476a9318c1f,2023-03-07T00:00:00Z,8.84,15,60,44738.67,usd,2022 Mazda Silverado VIN DYT4ZV7LGYC80MMWW
d395dc83-a8c2-4df2-94b0-5cbecd73512d,LCC00003147,mortgage,active,b7dc48cf-1170-4938-8ff7-34e4371876b6,28f218d4-87d6-416a-a9cc-2b2727d4df30,b8f1dc28-7e1c-45bd-a3e8-151f072f43c4,2022-10-02T00:00:00Z,5.63,23,180,490889.48,usd,Condo unit 6593 Smith Summit Suite 537
35166604-1afe-4d8e-997d-9fd0a248aed0,LCC00003148,mortgage,active,d82fd3c0-8614-4e48-a45f-dd32a936b43f,4b8e1f56-37aa-403e-99e1-bdc062c9fbf7,6d536844-190b-4fa6-af76-db03048f7dd9,2024-12-11T00:00:00Z,5.83,25,240,533313.74,usd,Single family residence 16662 Thomas Mountains Apt. 191
a95233b0-7de6-459a-b291-e77616e8e51a,LCC00003149,personal,active,0b6a6b02-c2e7-45dc-bab3-728a5577c308,74feda2f-410d-4872-b813-dfac0fffd7fc,47e666c6-4653-4d28-880f-686ec7057658,2024-12-20T00:00:00Z,10.07,26,24,22194.56,usd,
809da711-ffbc-414e-99c4-ae5b339c3296,LCC00003150,home_equity,active,a2278029-aa7c-4b02-8681-98f8329d703b,dee12bcd-7ed9-42bc-a418-d4eec1008f12,c38bd1f0-2c2e-4179-967c-f79e3562814e,2023-01-02T00:00:00Z,7.86,20,120,107651.24,usd,Townhouse 6152 Jeremy Islands Suite 805
fdaaf6bb-3d2c-4b16-bf8e-72f1f2b086ef,LCC00003151,home_equity,active,f19f58fa-5773-4e9b-a5b8-77d88950b4fc,2bf36747-2b93-4553-88d3-41594323effe,1bc2fae0-b42b-42f8-8416-2ec950a30274,2020-05-24T00:00:00Z,6.58,19,180,35180.9,usd,Single family residence 1210 Christopher Drive
6fdfb2db-c3d8-4b9d-8287-5e89c896fee6,LCC00003152,mortgage,active,247fd99f-294a-4254-b4c0-ef13d422ea4e,74b20657-cd5f-40c5-b7d9-2b4321c25d86,51c19ab6-9b07-4917-8155-6c919dbbfd3c,2024-09-23T00:00:00Z,7.33,20,180,597240.74,usd,Condo unit 1798 Joan Street Suite 535
4095474e-023d-43d9-acd2-e5b9da652b40,LCC00003153,auto,active,ebae36ea-12be-44cc-911a-f3c593d7d7e4,84f63155-9508-4584-a57d-cd523094d503,6b676932-1770-4e2f-a730-13585efa9329,2024-03-21T00:00:00Z,8.35,8,48,22824.15,usd,2019 Mazda Silverado VIN MGPJG2YKNX4ACHA0C
bb649d9c-bcab-4d2f-aafa-d8ff9710a4bc,LCC00003154,recreational,active,892c28e6-c66d-4b82-9a30-29d2d093d2ba,e52f6a53-9a91-44f5-aafa-5750334d9250,46143bfa-2fe4-42df-aa14-42b4c56e094c,2023-04-12T00:00:00Z,8.21,7,48,35598.24,usd,2020 Toyota Silverado VIN SFB2BXR2H694Z0SCD
564fe8e1-9d02-4455-a396-26cd79255896,LCC00003155,auto,closed,76de886e-c71a-480e-9a0e-9180fa4a357a,2579c1ca-c743-4dda-9d84-151e4d815284,4150636f-59cf-446c-9f32-e1069417e2fc,2024-02-02T00:00:00Z,4.38,13,72,26793.79,usd,2018 Mazda Escape VIN WKVWEY6VDKM8P9X82
eb1e7513-b1bf-499e-a670-b1ca0f349ceb,LCC00003156,mortgage,active,f21d8351-d544-44d5-aaf5-bc1b295441c2,5203743c-b19f-4b56-97b9-f066d091d397,d19351b5-3061-4fbd-861b-c899d1db5ee7,2020-10-25T00:00:00Z,7.12,20,180,191543.97,usd,Condo unit 82354 Brown Parkway Apt. 258
6e80f363-2e44-4c33-a4d9-38bd125cfc8c,LCC00003157,auto,active,960deae5-0acb-4f35-a43e-232c56e6a8e8,22b0bc30-fca9-47f0-9dce-f1e9b44c4709,c9581269-cb46-4c10-b596-b4a51da12cf9,2021-06-18T00:00:00Z,8.12,21,60,37639.94,usd,2019 Toyota Civic VIN F95ZFGMMLUFJUPC11
784cc1e6-4537-4109-bec7-8867cf1f3636,LCC00003158,recreational,active,ad520997-4788-407d-8733-0663e381fd79,d2884169-2095-4cc2-94c9-559a37453420,412a5e97-0e8d-4e8c-a6a4-1814d1911f35,2021-08-15T00:00:00Z,12.94,16,36,17184.11,usd,2019 Mazda Silverado VIN 8BSMREHGE6W3EBHZ2
5dde016a-a0ad-475a-b2b2-9d8077f35859,LCC00003159,auto,active,b0ec920f-7ebf-498d-b431-ad72b0d7d7fc,51c8d3de-69dd-415e-aba3-813fb28146f9,135021e8-7025-450a-aade-14ae4607b759,2020-04-29T00:00:00Z,4.75,14,60,42563.87,usd,2023 Chevrolet Civic VIN V4THFHJWSHBJTG2BP
54037c93-f895-4072-a404-99b2a2d901cf,LCC00003160,recreational,active,35b051e0-782e-4ac9-b75a-aab4ef5b00b2,9ed851fb-f34d-47ac-ab88-1554c2533f69,92e19057-fe4e-40fd-bc2f-42d7827b63c1,2021-05-13T00:00:00Z,14.8,18,12,13697.92,usd,2019 Chevrolet CX-5 VIN AHDWUJLCSB4E6YG0T
436286ad-70ad-4b03-89e4-ffb68292cd39,LCC00003161,auto,active,7ffac836-a5a7-457b-b066-645257131a07,cff38b2f-7f65-407e-bbbb-5c4c1c4728bd,a2cdd353-e293-4c92-bdbc-47166688a894,2023-11-12T00:00:00Z,6.78,2,48,32338.74,usd,2024 Mazda Camry VIN NE0C3TE30AB2GMF0U
d1f8197e-754e-486b-bc21-e37ab8e4646c,LCC00003162,personal,active,5df5505b-2fe4-481d-a7b5-389881e5dd08,a56cbb28-5cf4-4e91-ba99-ccb5eda4092d,d24e79f0-4a18-436d-8477-459563a28c81,2022-12-28T00:00:00Z,10.85,11,36,38568.25,usd,Townhouse 957 Perez Port
50a486db-70ad-47ca-8397-680e958711f7,LCC00003163,recreational,active,6a0ddc85-366f-4b6f-867a-594569714070,35e78800-457a-4e63-bf45-238aede66741,e3cefa19-1180-467e-9b3b-aa64ac6b7cea,2024-06-26T00:00:00Z,11.54,14,12,28363.77,usd,2023 Toyota CX-5 VIN MUDDLTVTCXLR5SGGZ
18e5a794-1431-4f7b-99c7-b2531d55c16f,LCC00003164,personal,active,5ed1491d-2cff-46cc-a866-0726fd7f94cd,a4f0761e-785a-4cc8-9fe8-cf6317d8cf4a,0ed287b9-170b-45f5-9878-f742119242fe,2022-03-24T00:00:00Z,11.6,21,36,35631.85,usd,
adfb13c2-2e99-495a-a2b9-6c425454b854,LCC00003165,personal,active,588bace4-f5ad-4451-b139-f56863986c87,8f7c2319-5d25-4c2b-a770-c282f05b1284,397e0282-bc02-49d3-aa86-82d2ea2bbc3b,2020-06-11T00:00:00Z,14.72,22,12,38645.64,usd,
f3d47039-c554-4310-bbf6-7c1f30c48e86,LCC00003166,home_equity,delinquent,eecb940c-50aa-4ccc-9d91-33eafa48f9bd,01c01704-18f7-4248-ad5a-ccc23d67816b,451b915a-d1f1-49a1-9a79-c432df7ffeb0,2023-06-16T00:00:00Z,7.53,5,60,46027.68,usd,Primary residence 82077 Mcmahon Plaza
3256297e-43af-4df8-93cf-fd05e434aa7c,LCC00003167,recreational,active,42e23514-1be7-41b0-96d3-53b7953c52d6,4c20619b-36fc-4b48-abe3-080814ab7d8f,9ccce861-57d1-4e3f-b922-dd3b45024fad,2023-05-30T00:00:00Z,10.48,17,36,17586.08,usd,2022 Toyota Camry VIN 9GCTL8LYYNEPP0N2L
d2f7a651-a759-43c3-ad4e-bb3a92179d80,LCC00003168,recreational,active,fb833f87-1c3f-47ac-bdaf-4788bd7bb817,6de840a7-c7ac-4360-9d27-1cc800befa78,8d02d863-0b4b-4ed9-8bf9-752b7c42ad80,2020-12-30T00:00:00Z,12.99,15,12,26216.17,usd,2019 Honda CX-5 VIN ZCYCCYH7K56KRP6T5
f0d91c79-3cca-4bd3-a633-df5dd05ac6bf,LCC00003169,personal,active,92a0ce6e-f737-481c-971a-933f6de31a99,adbdd7d8-a8db-4b60-98b2-a9e3370afabd,7f6d7ba0-c648-4841-9a38-428fd45a68e5,2022-07-22T00:00:00Z,10.53,18,24,6737.61,usd,
27f1e7f8-5ab5-4b9a-b941-d787cf62a832,LCC00003170,auto,active,ab5b44f1-da59-4916-90c3-360db7b5c4e6,ba1dc96e-6744-4960-b9ea-e9916ceff990,45aff34d-55f2-4902-ab89-8ef985674fc9,2024-09-28T00:00:00Z,4.74,13,72,44633.58,usd,2024 Mazda Camry VIN Z386DREV6KT92KR3X
